Estado civil,Modo de aplicacion,Orden de aplicacion,Carrera,Jornada,Nivel educativo previo,Nota educacion previa,Nacionalidad,Educacion madre,Educacion padre,Ocupacion madre,Ocupacion padre,Nota de admisión,Desplazado,Necesidades educativas especiales,Deudor,Pago de matricula al dia,Genero,Becado,Edad de ingreso,Internacional,Creditos homologados 1er semestre,Materias inscritas 1er semestre,Evaluaciones 1er semestre,Materias aprobadas 1er semestre,Promedio 1er semestre,Materias sin evaluacion 1er semestre,Creditos homologados 2do semestre,Materias inscritas 2do semestre,Evaluaciones 2do semestre,Materias aprobadas 2do semestre,Promedio 2do semestre,Materias sin evaluación 2do semestre,Tasa de desempleo,Tasa de inflacion,PIB,Resultado
Soltero,1ra fase general,5,Periodismo,Diurna,Secundaria,135,Portugués,Primaria,Secundaria completa,Servicios,Servicios,124.9,Sí,No,No,Sí,Mujer,No,18,No,0,6,6,6,13.66666667,0,0,6,6,6,13.33333333,0,8.9,1.4,3.51,Graduate
Soltero,1ra fase general,5,Enfermería,Diurna,Secundaria,132,Portugués,Primaria,Primaria,Obrero calificado,Obrero calificado,120.3,Sí,No,No,Sí,Mujer,Sí,18,No,0,7,7,7,13.75,0,0,8,9,8,14.47777778,0,12.4,0.5,1.79,Graduate
Soltero,1ra fase general,1,Veterinaria,Diurna,Secundaria,135,Portugués,Secundaria completa,Pregrado,No calificado,Directivo,134.3,Sí,No,No,Sí,Mujer,No,19,No,0,5,7,5,14.2,2,0,5,7,5,13.8,0,12.7,3.7,-1.7,Enrolled
Soltero,1ra fase general,4,Enfermería,Diurna,Secundaria,115,Portugués,Grado,Grado,Profesional,Profesional,111.5,Sí,No,Sí,No,Mujer,No,19,No,0,7,10,4,11.96,0,0,7,7,0,0,0,13.9,-0.3,0.79,Dropout
Soltero,Ciclo corto,1,Veterinaria,Diurna,Técnico,130,Portugués,Básica ciclo 2,Básica ciclo 2,No calificado,No calificado,128.8,No,No,No,Sí,Mujer,No,21,No,7,10,12,8,12.875,0,4,9,14,5,13.4,0,8.9,1.4,3.51,Dropout
Soltero,1ra fase general,4,Multimedia,Diurna,Secundaria,133.1,Portugués,Secundaria completa,Secundaria completa,No calificado,Fuerzas armadas,110,Sí,No,No,Sí,Mujer,No,20,No,0,0,0,0,0,0,0,0,0,0,0,0,16.2,0.3,-0.92,Graduate
Casado,Mayor de 23,1,Trabajo social (noche),Nocturna,Secundaria,130,Portugués,Primaria,Primaria,Agricultura,Servicios,113.5,Sí,No,No,Sí,Mujer,No,36,No,0,6,0,0,0,0,0,6,0,0,0,0,9.4,-0.8,-3.12,Dropout
Divorciado,Mayor de 23,1,Agronomía,Diurna,Otro 11,133.1,Portugués,Primaria,Primaria,No calificado,Agricultura,160,No,No,No,Sí,Mujer,No,43,No,13,18,19,18,14.63157895,0,10,13,14,13,14.23076923,1,15.5,2.8,-4.06,Graduate
Soltero,3ra fase,1,Educación básica,Diurna,Secundaria,123,Portugués,Básica ciclo 3,Básica ciclo 3,No calificado,Obrero calificado,117.4,Sí,No,No,Sí,Mujer,No,19,No,0,6,0,0,0,0,0,6,0,0,0,0,11.1,0.6,2.02,Dropout
Soltero,Cambio institución,1,Diseño comunicación,Diurna,Secundaria,130,Portugués,Grado,Secundaria completa,Profesional,Operador maquinaria,122.2,No,No,Sí,Sí,Mujer,No,20,No,4,10,12,10,13,0,5,11,11,11,12.27272727,0,11.1,0.6,2.02,Graduate
Soltero,1ra fase general,2,Trabajo social,Diurna,Secundaria,122,Portugués,Primaria,Básica ciclo 2,Administrativo,Obrero calificado,118.2,Sí,No,No,Sí,Mujer,No,19,No,0,6,0,0,0,0,0,6,0,0,0,0,16.2,0.3,-0.92,Dropout
Soltero,1ra fase general,1,Veterinaria,Diurna,Secundaria,113,Portugués,Secundaria completa,Secundaria completa,Administrativo,Administrativo,106.7,Sí,No,No,Sí,Mujer,No,20,No,0,6,15,4,14.2,0,0,6,17,4,13.25,0,15.5,2.8,-4.06,Dropout
Soltero,1ra fase general,5,Enfermería,Diurna,Secundaria,111,Portugués,Grado,Maestría,Administrativo,Técnico,108.2,Sí,No,No,Sí,Mujer,No,20,No,2,7,9,6,13.26666667,0,0,7,10,5,12.3,0,12.4,0.5,1.79,Dropout
Soltero,2da fase,2,Educación básica,Diurna,Secundaria,133.1,Portugués,Básica ciclo 3,Secundaria completa,No calificado,Técnico,107,Sí,No,No,Sí,Mujer,No,20,No,0,7,12,6,11.66666667,0,0,7,10,3,13,0,16.2,0.3,-0.92,Enrolled
Soltero,1ra fase general,1,Trabajo social,Diurna,Secundaria,142,Portugués,Primaria,Primaria,Agricultura,Obrero calificado,136.1,Sí,No,No,Sí,Mujer,No,18,No,0,6,8,6,13.85714286,0,0,6,6,6,15,0,13.9,-0.3,0.79,Graduate
Soltero,2da fase,2,Administración,Diurna,Secundaria,123,Portugués,Secundaria completa,Básica ciclo 2,Administrativo,Obrero calificado,115.3,Sí,No,No,Sí,Mujer,Sí,18,No,0,5,9,3,13,0,0,5,11,3,11,0,8.9,1.4,3.51,Enrolled
Soltero,1ra fase general,1,Veterinaria,Diurna,Secundaria,131,Portugués,Básica ciclo 3,Básica ciclo 3,No calificado,No calificado,139.8,Sí,No,No,Sí,Mujer,No,19,No,0,5,6,5,13.4,0,0,5,5,5,12.8,0,10.8,1.4,1.74,Graduate
Soltero,1ra fase general,3,Periodismo,Diurna,Secundaria,158,Portugués,Secundaria completa,Básica ciclo 2,Administrativo,Obrero calificado,157,Sí,No,No,Sí,Mujer,No,18,No,0,6,6,6,12.66666667,0,0,6,7,6,12.57142857,0,10.8,1.4,1.74,Graduate
Soltero,2da fase,2,Enfermería,Diurna,Secundaria,122,Portugués,Primaria,Primaria,No calificado,No calificado,131,Sí,No,No,Sí,Mujer,No,18,No,0,7,7,6,12.51666667,1,0,7,7,6,12.51666667,1,7.6,2.6,0.32,Dropout
Soltero,Cambio carrera,1,Enfermería,Diurna,Secundaria,130,Portugués,Básica ciclo 2,Básica ciclo 2,No calificado,Servicios,100,No,No,No,Sí,Mujer,No,20,No,0,7,11,6,11.61666667,0,0,7,7,7,13,0,13.9,-0.3,0.79,Enrolled
Soltero,2da fase,1,Trabajo social,Diurna,Secundaria,154,Portugués,Básica ciclo 3,Primaria,No calificado,Obrero calificado,140.4,Sí,No,No,Sí,Mujer,Sí,20,No,0,6,13,2,10,0,0,6,12,4,10.75,0,7.6,2.6,0.32,Enrolled
Soltero,2da fase,1,Administración,Diurna,Secundaria,120,Portugués,Básica ciclo 3,Básica ciclo 3,Técnico,Técnico,113.4,No,No,No,Sí,Mujer,No,20,No,0,5,11,3,10.33333333,0,0,5,10,3,10.66666667,0,12.4,0.5,1.79,Enrolled
Soltero,1ra fase general,2,Veterinaria,Diurna,Secundaria,140,Portugués,Primaria,Básica ciclo 2,No calificado,Obrero calificado,137,No,No,No,Sí,Mujer,No,18,No,0,5,12,5,13.14285714,2,0,5,6,5,11.4,0,9.4,-0.8,-3.12,Graduate
Soltero,1ra fase general,1,Administración,Diurna,Secundaria,127,Portugués,Pregrado,Básica ciclo 3,Administrativo,Servicios,121.8,No,No,No,Sí,Mujer,No,18,No,0,5,5,5,12.6,0,0,5,5,5,14,0,11.1,0.6,2.02,Graduate
Soltero,2da fase,1,Turismo,Diurna,Secundaria,133.1,Portugués,Secundaria completa,Secundaria completa,Administrativo,Servicios,131,Sí,No,No,Sí,Mujer,No,21,No,0,6,12,3,11,0,0,6,12,2,11,0,9.4,-0.8,-3.12,Dropout
Soltero,1ra fase general,2,Administración,Diurna,Secundaria,120,Portugués,Básica ciclo 3,Básica ciclo 3,No calificado,Obrero calificado,118.6,Sí,No,No,Sí,Mujer,No,19,No,0,5,8,5,10.8,0,0,5,9,4,11.25,2,16.2,0.3,-0.92,Graduate
Soltero,1ra fase general,1,Multimedia,Diurna,Secundaria,137,Portugués,Grado,Básica ciclo 3,Profesional,No calificado,122.3,No,No,No,Sí,Mujer,No,19,No,0,0,0,0,0,0,0,0,0,0,0,0,10.8,1.4,1.74,Dropout
Soltero,1ra fase general,1,Marketing,Diurna,Secundaria,131,Portugués,Básica ciclo 2,Básica ciclo 2,No calificado,No calificado,127.9,No,No,No,Sí,Mujer,Sí,19,No,0,5,5,5,12.8,0,0,5,5,5,14.2,0,9.4,-0.8,-3.12,Graduate
Soltero,1ra fase general,1,Veterinaria,Diurna,Secundaria,130,Portugués,Básica ciclo 3,Básica ciclo 2,Administrativo,Obrero calificado,121.3,Sí,No,No,Sí,Mujer,No,19,No,0,6,15,6,14.16666667,0,0,6,13,6,12.2,0,15.5,2.8,-4.06,Graduate
Soltero,2da fase,6,Higiene oral,Diurna,Secundaria,122,Portugués,Secundaria completa,Secundaria completa,Administrativo,Servicios,117.1,Sí,No,No,Sí,Mujer,No,19,No,0,7,12,5,12.1,0,0,7,0,0,0,0,13.9,-0.3,0.79,Dropout
Soltero,Especialización tecnológica,1,Veterinaria,Diurna,Especialización tecnológica,160,Portugués,Primaria,Primaria,No calificado,No calificado,160,Sí,No,No,Sí,Mujer,No,20,No,1,6,7,6,14.16666667,0,1,6,17,5,13.77777778,0,12.4,0.5,1.79,Graduate
Soltero,1ra fase general,1,Educación básica,Diurna,Secundaria,146,Portugués,Básica ciclo 3,Básica ciclo 2,No calificado,Técnico,145.3,Sí,No,No,Sí,Mujer,Sí,18,No,0,6,8,5,12.8,0,0,6,7,5,13.4,0,9.4,-0.8,-3.12,Enrolled
Soltero,2da fase,3,Trabajo social,Diurna,Secundaria,131,Portugués,Secundaria completa,Especialización tecnológica,Servicios,Técnico,122.6,Sí,No,No,Sí,Mujer,No,18,No,0,6,7,6,13,0,0,6,6,6,13.66666667,0,12.4,0.5,1.79,Graduate
Soltero,2da fase,6,Enfermería,Diurna,Secundaria,132,Portugués,Secundaria completa,Primaria,Operador maquinaria,No calificado,128,Sí,No,No,Sí,Mujer,No,19,No,0,7,7,7,13.46714286,0,0,8,9,8,15.01111111,0,12.4,0.5,1.79,Graduate
Soltero,1ra fase general,3,Enfermería,Diurna,Secundaria,138,Portugués,Básica ciclo 3,Básica ciclo 3,Servicios,Operador maquinaria,124.9,Sí,No,No,Sí,Mujer,Sí,18,No,0,7,9,7,13.2375,0,0,8,9,7,13.74285714,0,13.9,-0.3,0.79,Dropout
Soltero,2da fase,2,Diseño comunicación,Diurna,Secundaria,130,Portugués,Primaria,Primaria,No calificado,No calificado,123.7,Sí,No,No,Sí,Mujer,No,18,No,0,6,6,6,12.33333333,0,0,6,6,6,13,0,7.6,2.6,0.32,Graduate
Soltero,1ra fase general,4,Administración,Diurna,Secundaria,126,Portugués,Secundaria completa,Básica ciclo 3,Administrativo,Operador maquinaria,120.1,Sí,No,No,Sí,Mujer,No,19,No,0,5,7,5,12.4,0,0,5,5,5,14.6,0,8.9,1.4,3.51,Graduate
Soltero,2da fase,6,Enfermería,Diurna,Secundaria,148,Portugués,Secundaria completa,Básica ciclo 3,Técnico,Técnico,131.7,Sí,No,No,Sí,Mujer,No,19,No,0,7,8,5,14,0,0,7,7,0,0,0,13.9,-0.3,0.79,Dropout
Soltero,Cambio carrera,1,Trabajo social,Diurna,Secundaria,130,Portugués,Básica ciclo 2,Primaria,No calificado,Obrero calificado,133.2,No,No,No,Sí,Mujer,No,20,No,5,9,15,9,11.66666667,0,2,7,8,7,11.71428571,0,7.6,2.6,0.32,Graduate
Soltero,1ra fase general,1,Marketing,Diurna,Secundaria,117,Portugués,Secundaria completa,Básica ciclo 2,Técnico,No calificado,109.3,No,No,Sí,No,Mujer,Sí,19,No,0,6,7,5,12,0,0,6,9,4,12.5,0,12.4,0.5,1.79,Dropout
Soltero,2da fase,1,Marketing,Diurna,Secundaria,120,Portugués,Básica ciclo 3,Básica ciclo 3,Servicios,Servicios,113,Sí,No,No,Sí,Mujer,No,20,No,0,5,7,4,12.2,0,0,5,5,4,11.5,0,7.6,2.6,0.32,Graduate
Soltero,1ra fase general,1,Periodismo,Diurna,Secundaria,153,Portugués,Secundaria completa,Secundaria completa,141,175,157.9,No,No,Sí,Sí,Mujer,Sí,18,No,0,6,6,6,14.83333333,0,0,6,6,6,14.83333333,0,8.9,1.4,3.51,Graduate
Soltero,1ra fase general,2,Enfermería,Diurna,Secundaria,117,Portugués,Básica ciclo 3,Secundaria completa,Administrativo,Obrero calificado,112.1,No,No,No,Sí,Mujer,Sí,20,No,0,7,9,5,13.188,0,0,8,9,7,12.89285714,0,11.1,0.6,2.02,Enrolled
Soltero,3ra fase,1,Enfermería,Diurna,Secundaria,178,Portugués,Básica ciclo 3,Secundaria completa,Administrativo,Operador maquinaria,174.7,No,No,No,Sí,Mujer,No,18,No,0,7,8,7,17.125,0,0,8,8,8,17.5875,0,13.9,-0.3,0.79,Graduate
Soltero,1ra fase general,5,Enfermería,Diurna,Secundaria,129,Portugués,Primaria,Primaria,No calificado,No calificado,128.8,Sí,No,No,Sí,Mujer,No,19,No,0,7,7,6,12.66666667,0,0,7,7,6,12.66666667,0,7.6,2.6,0.32,Graduate
Soltero,1ra fase general,6,Periodismo,Diurna,Secundaria,116,Portugués,Básica ciclo 3,Secundaria completa,Administrativo,Administrativo,110.1,Sí,No,No,Sí,Mujer,Sí,19,No,0,6,8,6,12.66666667,0,0,6,10,5,12,0,12.4,0.5,1.79,Graduate
Soltero,Cambio institución,1,Administración,Diurna,Secundaria,99,Portugués,Grado,Secundaria completa,Técnico,Técnico,99.7,Sí,No,Sí,No,Mujer,No,22,No,0,5,8,0,0,0,0,5,7,0,0,0,8.9,1.4,3.51,Enrolled
Soltero,1ra fase general,3,Trabajo social,Diurna,Secundaria,135,Portugués,Secundaria completa,Otro 11,No calificado,Fuerzas armadas,121,Sí,No,No,Sí,Mujer,Sí,19,No,0,6,7,6,11.33333333,0,0,6,6,6,11.5,0,12.4,0.5,1.79,Graduate
Soltero,1ra fase general,3,Enfermería,Diurna,Secundaria,141,Portugués,Básica ciclo 3,Básica ciclo 3,No calificado,Obrero calificado,131.7,Sí,No,No,Sí,Mujer,Sí,19,No,0,7,10,7,13.605,0,0,8,11,8,12.33125,0,15.5,2.8,-4.06,Graduate
Soltero,2da fase,5,Educación básica,Diurna,Secundaria,132,Portugués,Primaria,Básica ciclo 2,Servicios,Agricultura,119.1,Sí,No,No,Sí,Mujer,Sí,19,No,0,6,10,5,12,0,0,6,9,5,10.8,0,9.4,-0.8,-3.12,Graduate
Soltero,1ra fase general,4,Turismo,Diurna,Secundaria,132,Portugués,Otro 11,Básica ciclo 3,No calificado,No calificado,124.7,Sí,No,No,Sí,Mujer,No,19,No,0,5,10,0,0,0,0,5,10,0,0,0,7.6,2.6,0.32,Dropout
Soltero,2da fase,1,Turismo,Diurna,Secundaria,113,Portugués,Secundaria completa,Primaria,No calificado,Fuerzas armadas,117.2,Sí,No,No,Sí,Mujer,No,20,No,0,6,8,5,11.2,0,0,6,12,3,11.66666667,0,7.6,2.6,0.32,Dropout
Soltero,1ra fase general,1,Administración,Diurna,Secundaria,134,Portugués,Grado,Básica ciclo 3,Profesional,Fuerzas armadas,128.8,No,No,No,Sí,Mujer,No,18,No,0,5,10,5,13.375,0,0,5,9,5,14.16666667,0,13.9,-0.3,0.79,Graduate
Soltero,1ra fase general,1,Enfermería,Diurna,Secundaria,136,Portugués,Secundaria completa,Básica ciclo 3,No calificado,No calificado,131.5,No,No,No,Sí,Mujer,Sí,20,No,0,7,8,6,13.86333333,0,0,8,9,7,14.17857143,0,11.1,0.6,2.02,Graduate
Soltero,1ra fase general,1,Multimedia,Diurna,Secundaria,136,Portugués,Grado,Primaria,Profesional,Operador maquinaria,121.7,Sí,No,No,Sí,Mujer,No,18,No,0,0,0,0,0,0,0,0,0,0,0,0,9.4,-0.8,-3.12,Enrolled
Soltero,1ra fase general,1,Veterinaria,Diurna,Secundaria,129,Portugués,Secundaria completa,Básica ciclo 2,Administrativo,Obrero calificado,123.4,No,No,No,Sí,Mujer,No,19,No,0,5,6,5,12.4,0,0,5,6,5,13.4,0,7.6,2.6,0.32,Graduate
Soltero,2da fase,1,Educación básica,Diurna,Secundaria,138,Portugués,Básica ciclo 2,Básica ciclo 2,Obrero calificado,Agricultura,124.7,Sí,No,No,Sí,Mujer,No,18,No,0,6,11,3,12.33333333,0,0,6,10,5,10.83333333,0,9.4,-0.8,-3.12,Enrolled
Soltero,1ra fase general,1,Educación básica,Diurna,Secundaria,137,Portugués,Primaria,Primaria,No calificado,No calificado,132.8,Sí,No,No,Sí,Mujer,No,18,No,0,6,7,6,13.33333333,0,0,6,8,5,11.8,0,7.6,2.6,0.32,Graduate
Soltero,Cambio carrera,1,Educación básica,Diurna,Secundaria,115,Portugués,Grado,Primaria,Profesional,Servicios,108.7,Sí,No,No,Sí,Mujer,No,21,No,0,6,10,3,12.66666667,0,0,6,12,3,10,0,9.4,-0.8,-3.12,Dropout
Soltero,1ra fase general,1,Educación básica,Diurna,Secundaria,129,Portugués,Básica ciclo 2,Primaria,Agricultura,Agricultura,138.1,No,No,No,Sí,Mujer,No,19,No,0,6,8,6,12,0,0,6,10,4,11.5,0,7.6,2.6,0.32,Dropout
Soltero,1ra fase general,1,Administración,Diurna,Secundaria,131,Portugués,Básica ciclo 2,Básica ciclo 2,No calificado,No calificado,126.5,No,No,No,Sí,Mujer,Sí,18,No,0,5,5,5,10.6,0,0,5,5,5,11.8,0,12.4,0.5,1.79,Graduate
Soltero,2da fase,2,Trabajo social,Diurna,Secundaria,133,Portugués,Secundaria completa,Primaria,Obrero calificado,No calificado,127.4,Sí,No,No,Sí,Mujer,Sí,18,No,0,6,8,6,12.25,0,0,6,7,6,11.85714286,0,12.7,3.7,-1.7,Graduate
Soltero,1ra fase general,3,Trabajo social,Diurna,Secundaria,125,Portugués,Básica ciclo 3,Secundaria completa,No calificado,Fuerzas armadas,123.6,Sí,No,No,Sí,Mujer,No,20,No,0,6,10,4,11,0,0,6,9,6,11.83333333,0,9.4,-0.8,-3.12,Graduate
Soltero,Mayor de 23,1,Trabajo social (noche),Nocturna,Secundaria,120,Portugués,Secundaria completa,Básica ciclo 3,Agricultura,Operador maquinaria,122,No,No,No,Sí,Mujer,Sí,24,No,0,6,11,5,11,0,0,6,9,5,12.6,0,11.1,0.6,2.02,Graduate
Soltero,1ra fase general,1,Marketing,Diurna,Secundaria,128,Portugués,Básica ciclo 3,Secundaria completa,Administrativo,Directivo,118.2,No,No,No,Sí,Mujer,No,19,No,0,6,6,6,13.16666667,0,0,6,9,6,13,0,10.8,1.4,1.74,Dropout
Soltero,1ra fase general,1,Enfermería,Diurna,Secundaria,127,Portugués,Básica ciclo 3,Primaria,No calificado,Obrero calificado,123.9,Sí,No,No,Sí,Mujer,Sí,18,No,0,7,9,7,12.85555556,0,0,8,12,7,12.76111111,0,15.5,2.8,-4.06,Graduate
Soltero,1ra fase general,2,Enfermería,Diurna,Secundaria,134,Portugués,Básica ciclo 3,Básica ciclo 3,No calificado,No calificado,125.8,Sí,No,No,Sí,Mujer,No,18,No,0,7,8,7,14.91875,0,0,8,8,8,15.355,0,15.5,2.8,-4.06,Graduate
Soltero,2da fase,5,Educación básica,Diurna,Secundaria,132,Portugués,Otro 11,Otro 11,Administrativo,Administrativo,123.3,Sí,No,No,Sí,Mujer,No,21,No,0,6,13,4,11.5,0,0,6,10,3,11,0,10.8,1.4,1.74,Dropout
Soltero,2da fase,2,Marketing,Diurna,Secundaria,124,Portugués,Secundaria completa,Básica ciclo 3,Servicios,Administrativo,124.4,No,No,No,Sí,Mujer,No,19,No,0,5,5,5,14.2,0,0,5,5,5,14.2,0,7.6,2.6,0.32,Graduate
Soltero,2da fase,1,Periodismo,Diurna,Secundaria,133.1,Portugués,Básica ciclo 3,Primaria,Obrero calificado,Obrero calificado,126,No,No,No,Sí,Mujer,Sí,19,No,0,6,6,6,12.5,0,0,6,7,6,13,0,15.5,2.8,-4.06,Graduate
Viudo,Mayor de 23,1,Agronomía,Diurna,Secundaria,170,Portugués,Secundaria completa,Primaria,Agricultura,Agricultura,170,No,No,Sí,Sí,Mujer,No,47,No,0,1,1,0,0,0,0,6,0,0,0,0,8.9,1.4,3.51,Enrolled
Soltero,2da fase,3,Trabajo social,Diurna,Secundaria,125,Portugués,Básica ciclo 3,Básica ciclo 3,Obrero calificado,Operador maquinaria,121.5,No,No,No,Sí,Mujer,No,19,No,0,6,10,5,11.66666667,0,0,6,12,4,11,0,13.9,-0.3,0.79,Graduate
Soltero,Mayor de 23,1,Enfermería,Diurna,Grado,130,Portugués,Pregrado,Pregrado,Directivo,Directivo,130,No,No,No,Sí,Mujer,No,29,No,1,8,8,7,14.25714286,0,1,8,8,7,14.25714286,0,12.7,3.7,-1.7,Graduate
Soltero,Cambio carrera,1,Trabajo social,Diurna,Secundaria,125,Portugués,Básica ciclo 3,Básica ciclo 3,Administrativo,Operador maquinaria,117,Sí,No,No,Sí,Mujer,No,21,No,0,6,13,3,12,0,0,6,12,2,11.33333333,0,16.2,0.3,-0.92,Dropout
Soltero,Mayor de 23,1,Veterinaria,Diurna,Secundaria,130,Portugués,Primaria,Básica ciclo 3,No calificado,Obrero calificado,130,Sí,No,No,Sí,Mujer,No,28,No,0,5,13,4,11.25,1,0,5,11,4,10.5,0,12.7,3.7,-1.7,Enrolled
Soltero,2da fase,2,Higiene oral,Diurna,Secundaria,133.1,Portugués,Primaria,Primaria,Técnico,Fuerzas armadas,108,No,No,No,Sí,Mujer,No,20,No,0,7,8,7,12.45714286,0,0,8,8,8,13.5625,0,15.5,2.8,-4.06,Graduate
Soltero,2da fase,1,Enfermería,Diurna,Secundaria,131,Portugués,Pregrado,Básica ciclo 2,Administrativo,Servicios,132.3,Sí,No,No,Sí,Mujer,No,19,No,0,7,7,6,11.68333333,0,0,7,7,6,11.68333333,0,7.6,2.6,0.32,Graduate
Soltero,Transferencia,1,Trabajo social (noche),Nocturna,Secundaria,150,Portugués,Básica ciclo 3,Pregrado,Administrativo,Agricultura,148,No,No,No,Sí,Mujer,No,26,No,0,6,10,3,11.66666667,0,0,6,8,5,12,0,9.4,-0.8,-3.12,Graduate
Soltero,2da fase,2,Turismo,Diurna,Secundaria,125,Portugués,Primaria,Primaria,No calificado,Operador maquinaria,122.6,Sí,No,Sí,No,Mujer,No,20,No,0,6,8,4,11.75,0,0,6,6,6,13.16666667,0,11.1,0.6,2.02,Dropout
Soltero,1ra fase general,1,Marketing,Diurna,Secundaria,131,Portugués,Primaria,Primaria,No calificado,No calificado,123,Sí,No,No,Sí,Mujer,Sí,18,No,0,5,6,3,11.66666667,0,0,5,6,4,13.5,0,7.6,2.6,0.32,Enrolled
Soltero,Mayor de 23,1,Educación básica,Diurna,Secundaria,130,Portugués,Primaria,Básica ciclo 3,No calificado,Servicios,102.5,No,No,No,Sí,Mujer,No,27,No,0,6,9,5,13.2,0,0,6,10,5,12,0,7.6,2.6,0.32,Graduate
Soltero,1ra fase general,2,Enfermería,Diurna,Secundaria,123,Portugués,Desconocido,Desconocido,Otro,Otro,113.3,Sí,No,No,Sí,Mujer,No,20,No,0,7,8,4,11.95,0,0,7,8,4,11.95,0,7.6,2.6,0.32,Dropout
Soltero,1ra fase general,5,Educación básica,Diurna,Secundaria,141,Portugués,Primaria,Básica ciclo 3,No calificado,Servicios,133,Sí,No,No,Sí,Mujer,No,18,No,0,6,8,5,12.4,0,0,6,12,5,10.4,0,9.4,-0.8,-3.12,Dropout
Soltero,Otra carrera,1,Enfermería,Diurna,Grado,140,Portugués,Secundaria completa,Secundaria completa,No calificado,Servicios,140,No,No,No,Sí,Mujer,No,33,No,2,7,8,6,14.35,0,3,8,10,6,14.58333333,0,16.2,0.3,-0.92,Dropout
Soltero,Cambio carrera,1,Educación básica,Diurna,Secundaria,140,Portugués,Grado,Secundaria completa,Técnico,Técnico,128.3,Sí,No,No,Sí,Mujer,No,35,No,19,21,21,21,12.61904762,0,13,19,19,19,12.78947368,0,12.4,0.5,1.79,Graduate
Soltero,Especialización tecnológica,1,Administración (noche),Nocturna,Especialización tecnológica,140,Portugués,Primaria,Básica ciclo 3,No calificado,Operador maquinaria,140,No,No,No,Sí,Mujer,Sí,26,No,2,6,7,6,12.66666667,0,2,6,7,6,13.16666667,1,9.4,-0.8,-3.12,Enrolled
Soltero,Mayor de 23,1,Periodismo,Diurna,Educación básica,133.1,Portugués,Básica ciclo 3,Básica ciclo 3,Técnico,Administrativo,104,No,No,Sí,No,Mujer,No,27,No,0,6,6,5,12,0,0,6,6,0,0,0,11.1,0.6,2.02,Dropout
Soltero,3ra fase,3,Diseño comunicación,Diurna,Secundaria,131,Portugués,Secundaria completa,Primaria,Servicios,Servicios,122.3,Sí,No,No,No,Mujer,No,19,No,0,6,6,6,12.16666667,0,0,6,6,0,0,0,15.5,2.8,-4.06,Dropout
Soltero,2da fase,2,Turismo,Diurna,Secundaria,143,Portugués,Secundaria completa,Básica ciclo 3,Administrativo,Agricultura,135,No,No,No,Sí,Mujer,No,20,No,0,6,0,0,0,0,0,6,0,0,0,0,11.1,0.6,2.02,Dropout
Soltero,3ra fase,2,Administración,Diurna,Secundaria,132,Portugués,Grado,Grado,Servicios,Obrero calificado,119.1,Sí,No,Sí,No,Mujer,No,20,No,0,5,9,3,10,0,0,5,9,3,10.57142857,0,10.8,1.4,1.74,Dropout
Soltero,Cambio carrera,1,Trabajo social,Diurna,Secundaria,143,Portugués,Secundaria completa,Primaria,Servicios,No calificado,126.6,No,No,Sí,No,Mujer,No,21,No,5,10,18,8,11.5,0,0,6,12,4,10,0,9.4,-0.8,-3.12,Enrolled
Soltero,2da fase,3,Enfermería,Diurna,Secundaria,141,Portugués,Básica ciclo 2,Secundaria completa,No calificado,Administrativo,129,Sí,No,No,Sí,Mujer,Sí,18,No,0,7,7,6,13.05,0,0,7,7,6,13.05,0,7.6,2.6,0.32,Graduate
Soltero,Mayor de 23,1,Veterinaria,Diurna,Secundaria,133.1,Portugués,Secundaria completa,Básica ciclo 3,No calificado,No calificado,162.3,Sí,No,No,Sí,Mujer,No,24,No,0,6,10,2,11,0,0,6,6,0,0,0,8.9,1.4,3.51,Dropout
Soltero,2da fase,4,Diseño comunicación,Diurna,Secundaria,148,Portugués,Secundaria completa,Grado,Administrativo,Directivo,163.4,Sí,No,No,Sí,Mujer,No,20,No,0,6,7,6,11.5,0,0,6,6,6,12,0,16.2,0.3,-0.92,Graduate
Soltero,1ra fase general,1,Turismo,Diurna,Secundaria,125,Portugués,Básica ciclo 3,Básica ciclo 2,No calificado,Operador maquinaria,121.5,No,No,No,Sí,Mujer,Sí,21,No,0,6,7,6,12,0,0,6,6,6,12.5,0,13.9,-0.3,0.79,Graduate
Soltero,1ra fase general,1,Trabajo social (noche),Nocturna,Secundaria,120,Portugués,Secundaria completa,Primaria,Obrero calificado,Técnico,122.8,No,No,No,Sí,Mujer,No,23,No,0,6,13,2,10,0,0,5,12,1,10,0,9.4,-0.8,-3.12,Enrolled
Soltero,Mayor de 23,1,Administración,Diurna,Secundaria,140,Portugués,Otro 11,Grado,Administrativo,Técnico,118,Sí,No,No,Sí,Mujer,No,24,No,0,5,5,0,0,0,0,5,5,0,0,0,7.6,2.6,0.32,Dropout
Soltero,Cambio institución,1,Educación básica,Diurna,Secundaria,139,Portugués,Secundaria completa,Secundaria completa,Administrativo,Fuerzas armadas,134,No,No,No,Sí,Mujer,No,21,No,0,6,0,0,0,0,0,6,0,0,0,0,12.4,0.5,1.79,Dropout
Soltero,1ra fase general,4,Enfermería,Diurna,Secundaria,142,Portugués,Básica ciclo 2,Básica ciclo 2,No calificado,Operador maquinaria,129.8,Sí,No,No,Sí,Mujer,No,18,No,0,8,8,7,12.24285714,0,0,8,8,7,12.24285714,0,12.7,3.7,-1.7,Graduate
